Timestamp,FromAccount,ToAccount,Amount Received,Receiving Currency,Amount Paid,Payment Currency,suspected_money_laundering_involvement
10-09-2022 4.49,100428738,803B8C970,92699.83,Yen,92699.83,Yen,
10-09-2022 4.37,100428738,803B8C970,46655.23,Yen,46655.23,Yen,
10-09-2022 4.42,800078760,803DC7420,1846428.71,Yen,1846428.71,Yen,
10-09-2022 4.54,800078760,803DC7420,258144.52,Yen,258144.52,Yen,
10-09-2022 4.49,803B83760,803DDDC90,10063024.83,Yen,10063024.83,Yen,
10-09-2022 4.38,803B83760,803DDDC90,549548.09,Yen,549548.09,Yen,
10-09-2022 4.36,803B83760,803DDDC90,7381792.84,Yen,7381792.84,Yen,
10-09-2022 4.30,803B83760,803DDDC90,10044506.04,Yen,10044506.04,Yen,
10-09-2022 4.36,803CCEBD0,803E08BA0,552816.54,Yen,552816.54,Yen,
10-09-2022 4.32,803CCEBD0,803E08BA0,638527.42,Yen,638527.42,Yen,
10-09-2022 4.40,803CCEBD0,803E08BA0,972624.53,Yen,972624.53,Yen,
10-09-2022 4.56,803E0FA00,803E0F9B0,239632.05,Yen,239632.05,Yen,
10-09-2022 4.59,802FCC960,803EC6B90,3759839.42,Yen,3759839.42,Yen,
10-09-2022 4.49,802FCC960,803EC6B90,1248676.55,Yen,1248676.55,Yen,
10-09-2022 4.44,802FCC960,803EC6B90,9755651.67,Yen,9755651.67,Yen,
10-09-2022 4.55,802FCC960,803EC6B90,3672818.85,Yen,3672818.85,Yen,
10-09-2022 4.49,803AFD1E0,803ED58A0,100281.94,Yen,100281.94,Yen,
10-09-2022 4.56,803AFD1E0,803ED58A0,46894.39,Yen,46894.39,Yen,
10-09-2022 4.58,803DD38D0,803EF4B50,40756.58,Yen,40756.58,Yen,
10-09-2022 4.35,803DD38D0,803EF4B50,389342.9,Yen,389342.9,Yen,
10-09-2022 4.47,100428738,803F1E8E0,24134504.78,Yen,24134504.78,Yen,
10-09-2022 4.34,100428738,803F1E8E0,1284334.27,Yen,1284334.27,Yen,
10-09-2022 4.47,100428738,803F1E8E0,61145496.77,Yen,61145496.77,Yen,
10-09-2022 4.45,80387DD10,803F41C80,1278100.77,Yen,1278100.77,Yen,
10-09-2022 4.36,80387DD10,803F41C80,4396212.33,Yen,4396212.33,Yen,
10-09-2022 4.54,803B4C3B0,803F4A660,26256.11,Yen,26256.11,Yen,
10-09-2022 4.33,803B4C3B0,803F4A660,2042.29,Yen,2042.29,Yen,
10-09-2022 4.55,803B12F00,803FB3B20,77188.38,Yen,77188.38,Yen,
10-09-2022 4.38,803B12F00,803FB3B20,47168.13,Yen,47168.13,Yen,
10-09-2022 4.55,803FB14D0,803FECD70,567678.39,Yen,567678.39,Yen,
10-09-2022 4.59,803FB14D0,803FECD70,251324.43,Yen,251324.43,Yen,
10-09-2022 4.39,8039E2110,803F1C8A0,106783.94,Yen,106783.94,Yen,
10-09-2022 4.46,8039E2110,803F1C8A0,180514.32,Yen,180514.32,Yen,
10-09-2022 4.56,800079650,80410D650,117005.83,Yen,117005.83,Yen,
10-09-2022 4.49,800079650,80410D650,427419.53,Yen,427419.53,Yen,
10-09-2022 4.41,803877CF0,80435A810,10515830.56,Yen,10515830.56,Yen,
10-09-2022 4.35,803877CF0,80435A810,2553174.78,Yen,2553174.78,Yen,
10-09-2022 4.51,803877CF0,80435A810,439695.74,Yen,439695.74,Yen,
10-09-2022 4.45,804304180,804491D80,20191200.45,Yen,20191200.45,Yen,
10-09-2022 4.41,804304180,804491D80,269734.88,Yen,269734.88,Yen,
10-09-2022 4.56,804304180,804491D80,4570298.82,Yen,4570298.82,Yen,
10-09-2022 4.41,100428738,804495DC0,90661.27,Yen,90661.27,Yen,
10-09-2022 4.30,804157F50,8044EB200,48157.1,Yen,48157.1,Yen,
10-09-2022 4.53,804157F50,8044EB200,60742.27,Yen,60742.27,Yen,
10-09-2022 4.40,100428738,804536D40,27405.74,Yen,27405.74,Yen,
10-09-2022 4.30,100428738,804536D40,22103.96,Yen,22103.96,Yen,
10-09-2022 4.37,804425DF0,804636E60,180995.8,Yen,180995.8,Yen,
10-09-2022 4.47,800078B20,804065DE0,6953.12,Yen,6953.12,Yen,
10-09-2022 4.44,800078B20,804065DE0,4929.32,Yen,4929.32,Yen,
10-09-2022 4.36,100428738,8046EBD40,421324.25,Yen,421324.25,Yen,
10-09-2022 4.54,100428738,8046EBD40,127638.58,Yen,127638.58,Yen,
10-09-2022 4.46,100428738,8046F6AE0,106134.54,Yen,106134.54,Yen,
10-09-2022 4.38,100428738,8046F6AE0,4771.49,Yen,4771.49,Yen,
10-09-2022 4.51,804610F60,8046F70E0,322883.12,Yen,322883.12,Yen,
10-09-2022 4.32,80437A5E0,8046FCFD0,165968.51,Yen,165968.51,Yen,
10-09-2022 4.35,80437A5E0,8046FCFD0,10581.57,Yen,10581.57,Yen,
10-09-2022 4.31,80437A5E0,8046FCFD0,13781.3,Yen,13781.3,Yen,
10-09-2022 4.37,100428738,80476F200,32426.04,Yen,32426.04,Yen,
10-09-2022 4.52,100428738,80476F200,109079.54,Yen,109079.54,Yen,
10-09-2022 4.36,803DAB180,804772070,545697.81,Yen,545697.81,Yen,
10-09-2022 4.42,803DAB180,804772070,190022.96,Yen,190022.96,Yen,
10-09-2022 4.55,803DDD410,80655F650,1427428.28,Yen,1427428.28,Yen,
10-09-2022 4.35,803DDD410,80655F650,767825.24,Yen,767825.24,Yen,
10-09-2022 4.47,803DDD410,80655F650,7880841.82,Yen,7880841.82,Yen,
10-09-2022 4.52,100428738,809ACC7C0,390313151.6,Yen,390313151.6,Yen,
10-09-2022 4.43,100428738,809ACC7C0,2197403.72,Yen,2197403.72,Yen,
10-09-2022 4.37,100428738,809ACC7C0,1438190154.0,Yen,1438190154.0,Yen,
10-09-2022 4.33,100428738,80C3AA1B0,135621.53,Yen,135621.53,Yen,
10-09-2022 4.48,100428738,80C3AA1B0,212542.02,Yen,212542.02,Yen,
10-09-2022 4.49,8045602D0,80C3B80B0,5254.92,Yen,5254.92,Yen,
10-09-2022 4.46,8045602D0,80C3B80B0,27619.65,Yen,27619.65,Yen,
10-09-2022 4.49,80466D520,80C48FCE0,17351.87,Yen,17351.87,Yen,
10-09-2022 4.31,80466D520,80C48FCE0,13537.72,Yen,13537.72,Yen,
10-09-2022 4.58,80466D520,80C48FCE0,18637.45,Yen,18637.45,Yen,
10-09-2022 4.51,804311750,80C4DD2A0,19431.26,Yen,19431.26,Yen,
10-09-2022 4.38,804311750,80C4DD2A0,11051.07,Yen,11051.07,Yen,
10-09-2022 4.58,80473D190,80F6034C0,715039.88,Yen,715039.88,Yen,
10-09-2022 4.31,80473D190,80F6034C0,498625.67,Yen,498625.67,Yen,
10-09-2022 4.44,80473D190,80F6034C0,5799039.11,Yen,5799039.11,Yen,
10-09-2022 4.52,803AF41F0,81459E390,26945.97,Yen,26945.97,Yen,
10-09-2022 4.44,803AF41F0,81459E390,227469.77,Yen,227469.77,Yen,
10-09-2022 4.40,80442A7A0,8145E8FC0,33925.39,Yen,33925.39,Yen,
10-09-2022 4.48,80442A7A0,8145E8FC0,50081.39,Yen,50081.39,Yen,
10-09-2022 4.57,80442A7A0,8145E8FC0,7837.56,Yen,7837.56,Yen,
10-09-2022 4.38,804315800,8145F2360,154606.63,Yen,154606.63,Yen,
10-09-2022 4.37,8048165D0,8047B00F0,3848654.71,Rupee,3848654.71,Rupee,
10-09-2022 4.44,8048165D0,8047B00F0,2583402.14,Rupee,2583402.14,Rupee,
10-09-2022 4.40,8048165D0,8047B00F0,138531.75,Rupee,138531.75,Rupee,
10-09-2022 4.49,8047C2660,80499A000,578198.78,Rupee,578198.78,Rupee,
10-09-2022 4.39,80481DED0,80499E750,140586.62,Rupee,140586.62,Rupee,
10-09-2022 4.52,80481DED0,80499E750,41606.68,Rupee,41606.68,Rupee,
10-09-2022 4.55,80481DED0,80499E750,17637.47,Rupee,17637.47,Rupee,
10-09-2022 4.48,80479FA30,8049BA6F0,30440.02,Rupee,30440.02,Rupee,
10-09-2022 4.31,80479FA30,8049BA6F0,25973.28,Rupee,25973.28,Rupee,
10-09-2022 4.48,80007F290,804A392A0,3029.21,Rupee,3029.21,Rupee,
10-09-2022 4.43,80007F290,804A392A0,4148.38,Rupee,4148.38,Rupee,
10-09-2022 4.45,80007F290,804A392A0,5221.73,Rupee,5221.73,Rupee,
10-09-2022 4.56,804822B10,804ADB8A0,31880.93,Rupee,31880.93,Rupee,
10-09-2022 4.33,804822B10,804ADB8A0,13253.74,Rupee,13253.74,Rupee,
10-09-2022 4.53,804AA0CC0,804AE5860,310392.52,Rupee,310392.52,Rupee,
10-09-2022 4.39,804AA0CC0,804AE5860,377403.33,Rupee,377403.33,Rupee,
10-09-2022 4.51,804AA0CC0,804AE5860,613894.18,Rupee,613894.18,Rupee,
10-09-2022 4.38,804AA0CC0,804AE5860,246319.89,Rupee,246319.89,Rupee,
10-09-2022 4.34,804AA0CC0,804AE5860,188720.54,Rupee,188720.54,Rupee,
10-09-2022 4.59,804B0DEA0,804B68880,70537.27,Rupee,70537.27,Rupee,
10-09-2022 4.30,804B0DEA0,804B68880,118601.78,Rupee,118601.78,Rupee,
10-09-2022 4.58,804A9ACD0,804B911E0,3906.46,Rupee,3906.46,Rupee,
10-09-2022 4.31,804A9ACD0,804B911E0,9986.29,Rupee,9986.29,Rupee,
10-09-2022 4.35,804A9ACD0,804B911E0,12202.76,Rupee,12202.76,Rupee,
10-09-2022 4.34,8049B38C0,804B9F1E0,20454.48,Rupee,20454.48,Rupee,
10-09-2022 4.59,8049B38C0,804B9F1E0,4509.98,Rupee,4509.98,Rupee,
10-09-2022 4.56,804A17BA0,804BC3350,1760.79,Rupee,1760.79,Rupee,
10-09-2022 4.49,804A17BA0,804BC3350,14891.94,Rupee,14891.94,Rupee,
10-09-2022 4.34,100428780,804C0A570,6287.47,Rupee,6287.47,Rupee,
10-09-2022 4.43,100428780,804C0A570,13840.14,Rupee,13840.14,Rupee,
10-09-2022 4.54,804A4B610,804C3FAC0,57036.17,Rupee,57036.17,Rupee,
10-09-2022 4.32,804A4B610,804C3FAC0,27632.62,Rupee,27632.62,Rupee,
10-09-2022 4.37,804C5D720,804CC5790,172446.06,Rupee,172446.06,Rupee,
10-09-2022 4.38,804C5D720,804CC5790,118077.91,Rupee,118077.91,Rupee,
10-09-2022 4.57,804C5D720,804CC5790,67735.49,Rupee,67735.49,Rupee,
10-09-2022 4.48,804C5D720,804CC5790,9357.04,Rupee,9357.04,Rupee,
10-09-2022 4.42,804C5D720,804CC5790,19581.08,Rupee,19581.08,Rupee,
10-09-2022 4.52,804A9BE30,804CF58D0,40329.73,Rupee,40329.73,Rupee,
10-09-2022 4.53,804A9BE30,804CF58D0,529.65,Rupee,529.65,Rupee,
10-09-2022 4.31,804C22C70,804D50810,31945740.55,Rupee,31945740.55,Rupee,
10-09-2022 4.45,804BD0F10,804B32520,23539.95,Rupee,23539.95,Rupee,
10-09-2022 4.44,804DA7280,804DFC300,13447.88,Rupee,13447.88,Rupee,
10-09-2022 4.32,804DA7280,804DFC300,3142.95,Rupee,3142.95,Rupee,
10-09-2022 4.50,804CF6AD0,804E01310,309542.58,Rupee,309542.58,Rupee,
10-09-2022 4.47,804DF6A70,804EF5E10,125312.66,Rupee,125312.66,Rupee,
10-09-2022 4.57,804DF6A70,804EF5E10,222768.49,Rupee,222768.49,Rupee,
10-09-2022 4.39,804B28D20,804EFEC40,4394813.2,Rupee,4394813.2,Rupee,
10-09-2022 4.58,804B28D20,804EFEC40,965371.81,Rupee,965371.81,Rupee,
10-09-2022 4.39,804B28D20,804EFEC40,2536067.53,Rupee,2536067.53,Rupee,
10-09-2022 4.50,100428780,804F11BC0,18179.2,Rupee,18179.2,Rupee,
10-09-2022 4.44,80499A000,804D8DF30,56622.91,Rupee,56622.91,Rupee,
10-09-2022 4.50,80499A000,804D8DF30,124366.64,Rupee,124366.64,Rupee,
10-09-2022 4.40,80499A000,804D8DF30,19616.61,Rupee,19616.61,Rupee,
10-09-2022 4.56,100428780,804F139B0,70649.82,Rupee,70649.82,Rupee,
10-09-2022 4.56,100428780,804F139B0,29820.67,Rupee,29820.67,Rupee,
10-09-2022 4.35,804B61C10,804F71150,3105.35,Rupee,3105.35,Rupee,
10-09-2022 4.38,804B61C10,804F71150,7196.04,Rupee,7196.04,Rupee,
10-09-2022 4.33,801800CE0,801800CE0,11115610.65,Rupee,151348.11,US Dollar,
10-09-2022 4.33,801800CE0,804F74CE0,11115610.65,Rupee,11115610.65,Rupee,
10-09-2022 4.36,801800CE0,801800CE0,19518680.75,Rupee,265762.77,US Dollar,
10-09-2022 4.36,801800CE0,804F74CE0,19518680.75,Rupee,19518680.75,Rupee,
10-09-2022 4.55,801800CE0,801800CE0,8804948.84,Rupee,119886.56,US Dollar,
10-09-2022 4.55,801800CE0,804F74CE0,8804948.84,Rupee,8804948.84,Rupee,
10-09-2022 4.34,804B74CC0,804F87BC0,187765.01,Rupee,187765.01,Rupee,
10-09-2022 4.32,804B74CC0,804F87BC0,58175.46,Rupee,58175.46,Rupee,
10-09-2022 4.45,804B74CC0,804F87BC0,52988.76,Rupee,52988.76,Rupee,
10-09-2022 4.54,804B777C0,804FCFF00,89216.65,Rupee,89216.65,Rupee,
10-09-2022 4.52,100428780,804FB0880,17195.51,Rupee,17195.51,Rupee,
10-09-2022 4.41,805042FA0,805042180,94116.45,Rupee,94116.45,Rupee,
10-09-2022 4.42,805041FF0,805042180,110285.76,Rupee,110285.76,Rupee,
10-09-2022 4.54,804E0A330,804DA2190,30330.48,Rupee,30330.48,Rupee,
10-09-2022 4.42,804E0A330,804DA2190,3149.83,Rupee,3149.83,Rupee,
10-09-2022 4.31,804E0A330,804DA2190,4879.03,Rupee,4879.03,Rupee,
10-09-2022 4.40,804A364F0,805085450,78913.78,Rupee,78913.78,Rupee,
10-09-2022 4.47,804A364F0,805085450,51541.98,Rupee,51541.98,Rupee,
10-09-2022 4.31,804FEDF70,8050F5380,10652.54,Rupee,10652.54,Rupee,
10-09-2022 4.32,804FEDF70,8050F5380,2755.44,Rupee,2755.44,Rupee,
10-09-2022 4.54,804FEDF70,8050F5380,2288.42,Rupee,2288.42,Rupee,
10-09-2022 4.47,804BD5B40,805229450,24759913.58,Rupee,24759913.58,Rupee,
10-09-2022 4.51,804BD5B40,805229450,185342.96,Rupee,185342.96,Rupee,
10-09-2022 4.36,804BD5B40,805229450,116687550.9,Rupee,116687550.9,Rupee,
10-09-2022 4.30,8050E1E00,80538B5B0,2148.99,Rupee,2148.99,Rupee,
10-09-2022 4.52,8050E1E00,80538B5B0,2332.38,Rupee,2332.38,Rupee,
10-09-2022 4.47,8050E1E00,80538B5B0,12.28,Rupee,12.28,Rupee,
10-09-2022 4.49,100428780,8053B7F80,21937.88,Rupee,21937.88,Rupee,
10-09-2022 4.57,100428780,8053B7F80,54047.09,Rupee,54047.09,Rupee,
10-09-2022 4.58,804ABF2B0,8053CBEC0,626081.07,Rupee,626081.07,Rupee,
10-09-2022 4.41,804ABF2B0,8053CBEC0,571249.52,Rupee,571249.52,Rupee,
10-09-2022 4.44,804C48D20,8053D13B0,95822.42,Rupee,95822.42,Rupee,
10-09-2022 4.39,804C48D20,8053D13B0,64698.48,Rupee,64698.48,Rupee,
10-09-2022 4.37,804AD1960,8054390F0,515601.87,Rupee,515601.87,Rupee,
10-09-2022 4.49,804AD1960,8054390F0,163471.09,Rupee,163471.09,Rupee,
10-09-2022 4.33,804F8B3C0,805460D00,5470500.61,Rupee,5470500.61,Rupee,
10-09-2022 4.47,804F8B3C0,805460D00,402478.78,Rupee,402478.78,Rupee,
10-09-2022 4.32,804F8B3C0,805460D00,4082558.41,Rupee,4082558.41,Rupee,
10-09-2022 4.46,804F8B3C0,805460D00,905380.05,Rupee,905380.05,Rupee,
10-09-2022 4.49,804F8B3C0,805460D00,3494404.2,Rupee,3494404.2,Rupee,
10-09-2022 4.51,804C72B30,8054F1F40,18041.22,Rupee,18041.22,Rupee,
10-09-2022 4.58,804C72B30,8054F1F40,11082.12,Rupee,11082.12,Rupee,
10-09-2022 4.55,804EFF820,8054FBCF0,44048093.22,Rupee,44048093.22,Rupee,
10-09-2022 4.40,804EFF820,8054FBCF0,12521982.51,Rupee,12521982.51,Rupee,
10-09-2022 4.52,804EFF820,8054FBCF0,5059324.16,Rupee,5059324.16,Rupee,
10-09-2022 4.40,80543C9A0,8055D4DD0,28854.45,Rupee,28854.45,Rupee,
10-09-2022 4.37,80543C9A0,8055D4DD0,4501.56,Rupee,4501.56,Rupee,
10-09-2022 4.51,100428780,8055EB390,1220.97,Rupee,1220.97,Rupee,
10-09-2022 4.40,100428780,8055EB390,8208.51,Rupee,8208.51,Rupee,
10-09-2022 4.31,804D61350,805622310,6907.93,Rupee,6907.93,Rupee,
10-09-2022 4.37,804D61350,805622310,11237.78,Rupee,11237.78,Rupee,
10-09-2022 4.50,804F05010,805651CD0,683516.28,Rupee,683516.28,Rupee,
10-09-2022 4.59,804F05010,805651CD0,853768.99,Rupee,853768.99,Rupee,
10-09-2022 4.32,8053B16C0,8056703D0,7571765.73,Rupee,7571765.73,Rupee,
10-09-2022 4.33,804C624B0,804D53FD0,284840.48,Rupee,284840.48,Rupee,
10-09-2022 4.39,804C624B0,804D53FD0,96202.15,Rupee,96202.15,Rupee,
10-09-2022 4.30,804C624B0,804D53FD0,15989.41,Rupee,15989.41,Rupee,
10-09-2022 4.42,804C624B0,804D53FD0,669.37,Rupee,669.37,Rupee,
10-09-2022 4.40,804F43660,8057300F0,27957.7,Rupee,27957.7,Rupee,
10-09-2022 4.39,804F43660,8057300F0,30434.3,Rupee,30434.3,Rupee,
10-09-2022 4.41,804AA1E40,8058625F0,949.19,Rupee,949.19,Rupee,
10-09-2022 4.57,804AA1E40,8058625F0,3926.42,Rupee,3926.42,Rupee,
10-09-2022 4.51,804B1D700,8058B0E70,6773.61,Rupee,6773.61,Rupee,
10-09-2022 4.46,804B1D700,8058B0E70,9573.78,Rupee,9573.78,Rupee,
10-09-2022 4.59,805788290,8058FFC50,80252.34,Rupee,80252.34,Rupee,
10-09-2022 4.41,805788290,8058FFC50,282028.64,Rupee,282028.64,Rupee,
10-09-2022 4.53,805788290,8058FFC50,233903.46,Rupee,233903.46,Rupee,
10-09-2022 4.33,8012446E0,8012446E0,716500.2,Rupee,9755.73,US Dollar,
10-09-2022 4.33,8012446E0,80590A5A0,716500.2,Rupee,716500.2,Rupee,
10-09-2022 4.49,8050F6E70,80591FCA0,171606.03,Rupee,171606.03,Rupee,
10-09-2022 4.50,8050F6E70,80591FCA0,194339.87,Rupee,194339.87,Rupee,
10-09-2022 4.31,100428780,80599CAA0,6600.64,Rupee,6600.64,Rupee,
10-09-2022 4.50,100428780,80599CAA0,5079.3,Rupee,5079.3,Rupee,
10-09-2022 4.31,804CCEE00,805A1E9C0,2992.23,Rupee,2992.23,Rupee,
10-09-2022 4.35,804CCEE00,805A1E9C0,10460.98,Rupee,10460.98,Rupee,
10-09-2022 4.38,804ADBE30,805C118C0,27449.08,Rupee,27449.08,Rupee,
10-09-2022 4.50,804ADBE30,805C118C0,31908.18,Rupee,31908.18,Rupee,
10-09-2022 4.41,80541E200,805C13550,280674.13,Rupee,280674.13,Rupee,
10-09-2022 4.49,80541E200,805C13550,891321.53,Rupee,891321.53,Rupee,
10-09-2022 4.45,8055DA180,805C129E0,22131.59,Rupee,22131.59,Rupee,
10-09-2022 4.38,8055DA180,805C129E0,7349.34,Rupee,7349.34,Rupee,
10-09-2022 4.57,8056B2B70,805C48B90,4463.11,Rupee,4463.11,Rupee,
10-09-2022 4.59,8056B2B70,805C48B90,8328.32,Rupee,8328.32,Rupee,
10-09-2022 4.43,80534FBD0,805C59770,17515.02,Rupee,17515.02,Rupee,
10-09-2022 4.45,80534FBD0,805C59770,3783.66,Rupee,3783.66,Rupee,
10-09-2022 4.51,80534FBD0,805C59770,569.1,Rupee,569.1,Rupee,
10-09-2022 4.36,8047A3DA0,805D4E7B0,50729943.69,Rupee,50729943.69,Rupee,
10-09-2022 4.54,805443860,805D94680,16116.96,Rupee,16116.96,Rupee,
10-09-2022 4.42,805443860,805D94680,55287.29,Rupee,55287.29,Rupee,
10-09-2022 4.32,80549F1D0,805D9D7D0,234702.48,Rupee,234702.48,Rupee,
10-09-2022 4.35,80549F1D0,805D9D7D0,148981.12,Rupee,148981.12,Rupee,
10-09-2022 4.47,804C72B30,805D9E4F0,178498.88,Rupee,178498.88,Rupee,
10-09-2022 4.35,804B7A790,805DA1760,545571.81,Rupee,545571.81,Rupee,
10-09-2022 4.41,804B7A790,805DA1760,422428.79,Rupee,422428.79,Rupee,
10-09-2022 4.38,804B7A790,805DA1760,3415988.44,Rupee,3415988.44,Rupee,
10-09-2022 4.32,805984420,805DA6D50,1967430.03,Rupee,1967430.03,Rupee,
10-09-2022 4.42,805780170,805E1FD40,51909482.58,Rupee,51909482.58,Rupee,
10-09-2022 4.51,805780170,805E1FD40,4206038.59,Rupee,4206038.59,Rupee,
10-09-2022 4.56,805D76120,805E39860,26274.28,Rupee,26274.28,Rupee,
10-09-2022 4.57,805D76120,805E39860,1627.47,Rupee,1627.47,Rupee,
10-09-2022 4.44,805849D80,805E52A10,4851.46,Rupee,4851.46,Rupee,
10-09-2022 4.30,805849D80,805E52A10,21325.09,Rupee,21325.09,Rupee,
10-09-2022 4.50,100428780,805E59570,93534.02,Rupee,93534.02,Rupee,
10-09-2022 4.57,100428780,805E59570,2363.4,Rupee,2363.4,Rupee,
10-09-2022 4.45,805388AD0,805F42580,82446.91,Rupee,82446.91,Rupee,
10-09-2022 4.40,805388AD0,805F42580,14742.73,Rupee,14742.73,Rupee,
10-09-2022 4.55,805CEFE90,805D3DB50,93037.47,Rupee,93037.47,Rupee,
10-09-2022 4.35,805CEFE90,805D3DB50,306909.06,Rupee,306909.06,Rupee,
10-09-2022 4.44,8052428C0,80AFB37E0,161080.41,Rupee,161080.41,Rupee,
10-09-2022 4.31,8052428C0,80AFB37E0,399802.42,Rupee,399802.42,Rupee,
10-09-2022 4.50,804F4C3A0,812236050,39738.09,Rupee,39738.09,Rupee,
10-09-2022 4.44,804F4C3A0,812236050,105171.64,Rupee,105171.64,Rupee,
10-09-2022 4.39,805E28F00,812245C20,98957.99,Rupee,98957.99,Rupee,
10-09-2022 4.35,805E28F00,812245C20,149282.2,Rupee,149282.2,Rupee,
10-09-2022 4.35,805E28F00,812245C20,8946.69,Rupee,8946.69,Rupee,
10-09-2022 4.53,805E28F00,812245C20,43206.75,Rupee,43206.75,Rupee,
10-09-2022 4.31,80566DD00,81225C480,244342.36,Rupee,244342.36,Rupee,
10-09-2022 4.55,80566DD00,81225C480,116201.0,Rupee,116201.0,Rupee,
10-09-2022 4.52,81228BE40,81228BC20,189863.04,Rupee,189863.04,Rupee,
10-09-2022 4.35,81228BE90,81228BC20,80521.87,Rupee,80521.87,Rupee,
10-09-2022 4.56,81228C680,81228BC20,18939.55,Rupee,18939.55,Rupee,
10-09-2022 4.40,804B80790,812293390,1411.39,Rupee,1411.39,Rupee,
10-09-2022 4.35,805344880,81381C450,941820.06,Rupee,941820.06,Rupee,
10-09-2022 4.34,805344880,81381C450,437912.01,Rupee,437912.01,Rupee,
10-09-2022 4.48,805344880,81381C450,1285679.93,Rupee,1285679.93,Rupee,
10-09-2022 4.56,80008FEA0,80008FEA0,7680.58,Ruble,7680.58,Ruble,
10-09-2022 4.51,80008FEA0,80008FEA0,3550.53,Ruble,3550.53,Ruble,
10-09-2022 4.39,8060AE5E0,8060C9DC0,120887.47,Ruble,120887.47,Ruble,
10-09-2022 4.41,8060AE5E0,8060C9DC0,30265.21,Ruble,30265.21,Ruble,
10-09-2022 4.43,8060C1B70,8060CE510,47242.4,Ruble,47242.4,Ruble,
10-09-2022 4.30,8060C1B70,8060CE510,98887.03,Ruble,98887.03,Ruble,
10-09-2022 4.54,8060AF260,8060E0050,16331.48,Ruble,16331.48,Ruble,
10-09-2022 4.51,8060AF260,8060E0050,4744.4,Ruble,4744.4,Ruble,
10-09-2022 4.45,8060E6810,806148C10,5094790.67,Ruble,5094790.67,Ruble,
10-09-2022 4.47,806132D30,8061497C0,471912.35,Ruble,471912.35,Ruble,
10-09-2022 4.58,806132D30,8061497C0,333733.54,Ruble,333733.54,Ruble,
10-09-2022 4.48,80008B0F0,8061621D0,74380.65,Ruble,74380.65,Ruble,
10-09-2022 4.45,80008B0F0,8061621D0,75315.99,Ruble,75315.99,Ruble,
10-09-2022 4.59,80612A5D0,806165000,102681.78,Ruble,102681.78,Ruble,
10-09-2022 4.49,80612A5D0,806165000,34.4,Ruble,34.4,Ruble,
10-09-2022 4.45,80008C0F0,806175830,16833.64,Ruble,16833.64,Ruble,
10-09-2022 4.36,80008C0F0,806175830,177623.96,Ruble,177623.96,Ruble,
10-09-2022 4.32,80615D550,806185740,225657.39,Ruble,225657.39,Ruble,
10-09-2022 4.39,80615D550,806185740,243745.57,Ruble,243745.57,Ruble,
10-09-2022 4.30,80615D550,806185740,387340.53,Ruble,387340.53,Ruble,
10-09-2022 4.36,806108560,8061954F0,58400.09,Ruble,58400.09,Ruble,
10-09-2022 4.52,806108560,8061954F0,162353.4,Ruble,162353.4,Ruble,
10-09-2022 4.49,1004287C8,8061E5A90,7912.94,Ruble,7912.94,Ruble,
10-09-2022 4.49,1004287C8,8061E5A90,6249.22,Ruble,6249.22,Ruble,
10-09-2022 4.42,8060A13D0,806210F00,45179.77,Ruble,45179.77,Ruble,
10-09-2022 4.33,8060A13D0,806210F00,259515.66,Ruble,259515.66,Ruble,
10-09-2022 4.37,8055346C0,8055346C0,702112.99,Ruble,9024.12,US Dollar,
10-09-2022 4.37,8055346C0,806219800,702112.99,Ruble,702112.99,Ruble,
10-09-2022 4.41,8055346C0,8055346C0,4871741.11,Ruble,62615.56,US Dollar,
10-09-2022 4.41,8055346C0,806219800,4871741.11,Ruble,4871741.11,Ruble,
10-09-2022 4.36,8055346C0,8055346C0,39929.18,Ruble,513.2,US Dollar,
10-09-2022 4.36,8055346C0,806219800,39929.18,Ruble,39929.18,Ruble,
10-09-2022 4.53,8055346C0,8055346C0,80931.94,Ruble,1040.2,US Dollar,
10-09-2022 4.53,8055346C0,806219800,80931.94,Ruble,80931.94,Ruble,
10-09-2022 4.58,80617C580,80627E940,12567.1,Ruble,12567.1,Ruble,
10-09-2022 4.51,80617C580,80627E940,10199.47,Ruble,10199.47,Ruble,
10-09-2022 4.42,8060FE9C0,8062B4870,12955.92,Ruble,12955.92,Ruble,
10-09-2022 4.45,8060FE9C0,8062B4870,3156.76,Ruble,3156.76,Ruble,
10-09-2022 4.59,806106DB0,80630DDE0,1183976.64,Ruble,1183976.64,Ruble,
10-09-2022 4.40,806106DB0,80630DDE0,1094420.25,Ruble,1094420.25,Ruble,
10-09-2022 4.57,806106DB0,80630DDE0,202246.45,Ruble,202246.45,Ruble,
10-09-2022 4.47,806106DB0,80630DDE0,71810.69,Ruble,71810.69,Ruble,
10-09-2022 4.34,806106DB0,80630DDE0,217604.17,Ruble,217604.17,Ruble,
10-09-2022 4.53,8061EFD60,806363CD0,526952742.5,Ruble,526952742.5,Ruble,
10-09-2022 4.49,8061EFD60,806363CD0,725532.38,Ruble,725532.38,Ruble,
10-09-2022 4.36,8061EFD60,806363CD0,501761092.6,Ruble,501761092.6,Ruble,
10-09-2022 4.50,8061EFD60,806363CD0,326111201.6,Ruble,326111201.6,Ruble,
10-09-2022 4.36,806169EA0,8063BCC60,468150.92,Ruble,468150.92,Ruble,
10-09-2022 4.38,806169EA0,8063BCC60,293578.14,Ruble,293578.14,Ruble,
10-09-2022 4.33,806297970,806427610,8639.44,Ruble,8639.44,Ruble,
